,sentence,score,label
1980,"He tried to escape, but he was too late.",-0.699999988079071,0
1981,"To his great surprise, he found himself in a huge net, amid a crowd of fish of all kinds and sizes, who were fighting and struggling desperately to free themselves.",0.8000000119209291,2
1982,"At the same time, he saw a Fisherman come out of the cave, a Fisherman so ugly that Pinocchio thought he was a sea monster.",-0.4000000059604645,0
1983,"In place of hair, his head was covered by a thick bush of green grass.",-0.6000000238418579,0
1984,"Green was the skin of his body, green were his eyes, green was the long, long beard that reached down to his feet.",0.0,1
1985,He looked like a giant lizard with legs and arms.,-0.699999988079071,0
1986,"When the Fisherman pulled the net out of the sea, he cried out joyfully: Blessed Providence.",-0.10000000149011612,0
1987,Once more I’ll have a fine meal of fish.,0.5,2
1988,"Thank Heaven, I’m not a fish.",-0.4000000059604645,0
1989,"said Pinocchio to himself, trying with these words to find a little courage.",0.0,1
1990,"The Fisherman took the net and the fish to the cave, a dark, gloomy, smoky place.",-0.30000001192092896,0
1991,"In the middle of it, a pan full of oil sizzled over a smoky fire, sending out a repelling odor of tallow that took away one’s breath.",-0.6000000238418579,0
1992,"Now, let’s see what kind of fish we have caught today, said the Green Fisherman.",-0.10000000149011612,0
1993,He put a hand as big as a spade into the net and pulled out a handful of mullets.,-0.20000000298023224,0
1994,"Fine mullets, these.",0.6000000238418579,2
1995,"he said, after looking at them and smelling them with pleasure.",0.699999988079071,2
1996,"After that, he threw them into a large, empty tub.",-0.5,0
1997,Many times he repeated this performance.,-0.10000000149011612,0
1998,"As he pulled each fish out of the net, his mouth watered with the thought of the good dinner coming, and he said: Fine fish, these bass.",0.30000001192092896,2
1999,"Very tasty, these whitefish.",0.8999999761581421,2
2000,"Delicious flounders, these.",0.8999999761581421,2
2001,What splendid crabs.,0.8999999761581421,2
2002,"And these dear little anchovies, with their heads still on.",-0.5,0
2003,"As you can well imagine, the bass, the flounders, the whitefish, and even the little anchovies all went together into the tub to keep the mullets company.",0.6000000238418579,2
2004,The last to come out of the net was Pinocchio.,-0.20000000298023224,0
2005,"As soon as the Fisherman pulled him out, his green eyes opened wide with surprise, and he cried out in fear: What kind of fish is this.",-0.20000000298023224,0
2006,I don’t remember ever eating anything like it.,0.0,1
2007,"He looked at him closely and after turning him over and over, he said at last: I understand.",-0.10000000149011612,0
2008,He must be a crab.,-0.4000000059604645,0
2009,"Pinocchio, mortified at being taken for a crab, said resentfully: What nonsense.",-0.8000000119209291,0
2010,A crab indeed.,0.4000000059604645,2
2011,I am no such thing.,-0.5,0
2012,Beware how you deal with me.,-0.699999988079071,0
2013,"I am a Marionette, I want you to know.",0.10000000149011612,1
2014,A Marionette.,0.0,1
2015,asked the Fisherman.,-0.10000000149011612,0
2016,"I must admit that a Marionette fish is, for me, an entirely new kind of fish.",0.6000000238418579,2
2017,So much the better.,0.8999999761581421,2
2018,I’ll eat you with greater relish.,0.4000000059604645,2
2019,Eat me.,-0.10000000149011612,0
2020,But can’t you understand that I’m not a fish.,-0.699999988079071,0
2021,Can’t you hear that I speak and think as you do.,-0.30000001192092896,0
2022,"It’s true, answered the Fisherman; but since I see that you are a fish, well able to talk and think as I do, I’ll treat you with all due respect.",0.0,1
2023,"And that is— That, as a sign of my particular esteem, I’ll leave to you the choice of the manner in which you are to be cooked.",-0.4000000059604645,0
2024,"Do you wish to be fried in a pan, or do you prefer to be cooked with tomato sauce.",-0.30000001192092896,0
2025,"To tell you the truth, answered Pinocchio, if I must choose, I should much rather go free so I may return home.",-0.6000000238418579,0
2026,Are you fooling.,-0.8999999761581421,0
2027,Do you think that I want to lose the opportunity to taste such a rare fish.,-0.699999988079071,0
2028,A Marionette fish does not come very often to these seas.,-0.20000000298023224,0
2029,Leave it to me.,-0.4000000059604645,0
2030,I’ll fry you in the pan with the others.,-0.5,0
2031,I know you’ll like it.,0.8999999761581421,2
2032,It’s always a comfort to find oneself in good company.,0.8999999761581421,2
2033,"The unlucky Marionette, hearing this, began to cry and wail and beg.",-0.8000000119209291,0
2034,"With tears streaming down his cheeks, he said: How much better it would have been for me to go to school.",0.0,1
2035,I did listen to my playmates and now I am paying for it.,-0.6000000238418579,0
2036,Oh.,0.20000000298023224,2
2037,Oh.,0.20000000298023224,2
2038,Oh.,0.20000000298023224,2
2039,"And as he struggled and squirmed like an eel to escape from him, the Green Fisherman took a stout cord and tied him hand and foot, and threw him into the bottom of the tub with the others.",-0.699999988079071,0
2040,"Then he pulled a wooden bowl full of flour out of a cupboard and started to roll the fish into it, one by one.",-0.4000000059604645,0
2041,"When they were white with it, he threw them into the pan.",-0.4000000059604645,0
2042,"The first to dance in the hot oil were the mullets, the bass followed, then the whitefish, the flounders, and the anchovies.",-0.10000000149011612,0
2043,Pinocchio’s turn came last.,-0.20000000298023224,0
2044,Seeing himself so near to death (and such a horrible death!) he began to tremble so with fright that he had no voice left with which to beg for his life.,-0.8000000119209291,0
2045,The poor boy beseeched only with his eyes.,-0.8000000119209291,0
2046,"But the Green Fisherman, not even noticing that it was he, turned him over and over in the flour until he looked like a Marionette made of chalk.",-0.6000000238418579,0
2047,Then he took him by the head and .,-0.4000000059604645,0
2048,.,0.0,1
2049,.,0.0,1
2050,"CHAPTER 29 Pinocchio returns to the Fairy’s house and she promises him that, on the morrow, he will cease to be a Marionette and become a boy.",-0.4000000059604645,0
2051,A wonderful party of coffee-and-milk to celebrate the great event.,0.8999999761581421,2
2052,"Mindful of what the Fisherman had said, Pinocchio knew that all hope of being saved had gone.",0.0,1
2053,He closed his eyes and waited for the final moment.,-0.6000000238418579,0
2054,"Suddenly, a large Dog, attracted by the odor of the boiling oil, came running into the cave.",-0.5,0
2055,Get out.,-0.699999988079071,0
2056,"cried the Fisherman threateningly and still holding onto the Marionette, who was all covered with flour.",-0.5,0
2057,"But the poor Dog was very hungry, and whining and wagging his tail, he tried to say: Give me a bite of the fish and I’ll go in peace.",-0.6000000238418579,0
2058,"Get out, I say.",-0.4000000059604645,0
2059,repeated the Fisherman.,-0.10000000149011612,0
2060,And he drew back his foot to give the Dog a kick.,0.0,1
2061,"Then the Dog, who, being really hungry, would take no refusal, turned in a rage toward the Fisherman and bared his terrible fangs.",-0.8000000119209291,0
2062,"And at that moment, a pitiful little voice was heard saying: Save me, Alidoro; if you don’t, I fry.",-0.699999988079071,0
2063,The Dog immediately recognized Pinocchio’s voice.,0.5,2
2064,Great was his surprise to find that the voice came from the little flour-covered bundle that the Fisherman held in his hand.,0.6000000238418579,2
2065,Then what did he do.,-0.20000000298023224,0
2066,"With one great leap, he grasped that bundle in his mouth and, holding it lightly between his teeth, ran through the door and disappeared like a flash.",0.8000000119209291,2
2067,"The Fisherman, angry at seeing his meal snatched from under his nose, ran after the Dog, but a bad fit of coughing made him stop and turn back.",-0.8000000119209291,0
2068,"Meanwhile, Alidoro, as soon as he had found the road which led to the village, stopped and dropped Pinocchio softly to the ground.",0.0,1
2069,How much I do thank you.,0.5,2
2070,said the Marionette.,-0.10000000149011612,0
2071,"It is not necessary, answered the Dog.",-0.30000001192092896,0
2072,"You saved me once, and what is given is always returned.",0.8000000119209291,2
2073,We are in this world to help one another.,0.4000000059604645,2
2074,But how did you get in that cave.,-0.10000000149011612,0
2075,"I was lying here on the sand more dead than alive, when an appetizing odor of fried fish came to me.",-0.8000000119209291,0
2076,That odor tickled my hunger and I followed it.,0.0,1
2077,"Oh, if I had come a moment later.",0.0,1
2078,"Don’t speak about it, wailed Pinocchio, still trembling with fright.",-0.4000000059604645,0
2079,Don’t say a word.,-0.699999988079071,0
2080,"If you had come a moment later, I would be fried, eaten, and digested by this time.",0.0,1
2081,Brrrrrr.,0.20000000298023224,2
2082,I shiver at the mere thought of it.,-0.10000000149011612,0
2083,"Alidoro laughingly held out his paw to the Marionette, who shook it heartily, feeling that now he and the Dog were good friends.",0.699999988079071,2
2084,Then they bid each other good-by and the Dog went home.,-0.10000000149011612,0
2085,"Pinocchio, left alone, walked toward a little hut near by, where an old man sat at the door sunning himself, and asked: Tell me, good man, have you heard anything of a poor boy with a wounded head, whose name was Eugene.",-0.6000000238418579,0
2086,The boy was brought to this hut and now— Now he is dead.,-0.8000000119209291,0
2087,Pinocchio interrupted sorrowfully.,-0.5,0
2088,"No, he is now alive and he has already returned home.",-0.5,0
2089,Really.,-0.30000001192092896,0
2090,Really.,-0.30000001192092896,0
2091,"cried the Marionette, jumping around with joy.",0.8000000119209291,2
2092,Then the wound was not serious.,-0.699999988079071,0
2093,"But it might have been—and even mortal, answered the old man, for a heavy book was thrown at his head.",-0.6000000238418579,0
2094,And who threw it.,-0.6000000238418579,0
2095,"A schoolmate of his, a certain Pinocchio.",-0.20000000298023224,0
2096,And who is this Pinocchio.,-0.4000000059604645,0
2097,"asked the Marionette, feigning ignorance.",-0.699999988079071,0
2098,"They say he is a mischief-maker, a tramp, a street urchin— Calumnies.",-0.5,0
2099,All calumnies.,0.10000000149011612,1
2100,Do you know this Pinocchio.,-0.10000000149011612,0
2101,By sight.,0.10000000149011612,1
2102,answered the Marionette.,0.0,1
2103,And what do you think of him.,-0.20000000298023224,0
2104,asked the old man.,-0.10000000149011612,0
2105,"I think he’s a very good boy, fond of study, obedient, kind to his Father, and to his whole family— As he was telling all these enormous lies about himself, Pinocchio touched his nose and found it twice as long as it should be.",0.8000000119209291,2
2106,"Scared out of his wits, he cried out: Don’t listen to me, good man.",-0.699999988079071,0
2107,All the wonderful things I have said are not true at all.,-0.5,0
2108,"I know Pinocchio well and he is indeed a very wicked fellow, lazy and disobedient, who instead of going to school, runs away with his playmates to have a good time.",0.699999988079071,2
2109,"At this speech, his nose returned to its natural size.",0.0,1
2110,Why are you so pale.,-0.699999988079071,0
2111,the old man asked suddenly.,-0.5,0
2112,Let me tell you.,-0.10000000149011612,0
2113,"Without knowing it, I rubbed myself against a newly painted wall, he lied, ashamed to say that he had been made ready for the frying pan.",-0.8000000119209291,0
2114,What have you done with your coat and your hat and your breeches.,-0.4000000059604645,0
2115,I met thieves and they robbed me.,-0.8000000119209291,0
2116,"Tell me, my good man, have you not, perhaps, a little suit to give me, so that I may go home.",0.0,1
2117,"My boy, as for clothes, I have only a bag in which I keep hops.",0.20000000298023224,2
2118,"If you want it, take it.",-0.10000000149011612,0
2119,There it is.,0.0,1
2120,Pinocchio did not wait for him to repeat his words.,-0.20000000298023224,0
2121,"He took the bag, which happened to be empty, and after cutting a big hole at the top and two at the sides, he slipped into it as if it were a shirt.",-0.699999988079071,0
2122,"Lightly clad as he was, he started out toward the village.",0.0,1
2123,Along the way he felt very uneasy.,-0.8999999761581421,0
2124,"In fact he was so unhappy that he went along taking two steps forward and one back, and as he went he said to himself: How shall I ever face my good little Fairy.",-0.8000000119209291,0
2125,What will she say when she sees me.,-0.10000000149011612,0
2126,Will she forgive this last trick of mine.,-0.10000000149011612,0
2127,I am sure she won’t.,-0.4000000059604645,0
2128,"Oh, no, she won’t.",-0.699999988079071,0
2129,"And I deserve it, as usual.",0.4000000059604645,2
2130,"For I am a rascal, fine on promises which I never keep.",-0.30000001192092896,0
2131,He came to the village late at night.,0.0,1
2132,It was so dark he could see nothing and it was raining pitchforks.,-0.8000000119209291,0
2133,"Pinocchio went straight to the Fairy’s house, firmly resolved to knock at the door.",0.30000001192092896,2
2134,"When he found himself there, he lost courage and ran back a few steps.",-0.5,0
2135,A second time he came to the door and again he ran back.,-0.6000000238418579,0
2136,A third time he repeated his performance.,-0.4000000059604645,0
2137,"The fourth time, before he had time to lose his courage, he grasped the knocker and made a faint sound with it.",-0.10000000149011612,0
2138,He waited and waited and waited.,-0.5,0
2139,"Finally, after a full half hour, a top-floor window (the house had four stories) opened and Pinocchio saw a large Snail look out.",0.20000000298023224,2
2140,A tiny light glowed on top of her head.,-0.30000001192092896,0
2141,Who knocks at this late hour.,-0.30000001192092896,0
2142,she called.,-0.10000000149011612,0
2143,Is the Fairy home.,0.10000000149011612,1
2144,asked the Marionette.,-0.10000000149011612,0
2145,The Fairy is asleep and does not wish to be disturbed.,-0.10000000149011612,0
2146,Who are you.,0.0,1
2147,It is I.,0.0,1
2148,Who’s I.,0.0,1
2149,Pinocchio.,0.20000000298023224,2
2150,Who is Pinocchio.,0.0,1
2151,The Marionette; the one who lives in the Fairy’s house.,0.0,1
2152,"Oh, I understand, said the Snail.",0.0,1
2153,Wait for me there.,0.20000000298023224,2
2154,I’ll come down to open the door for you.,0.0,1
2155,"Hurry, I beg of you, for I am dying of cold.",-0.699999988079071,0
2156,"My boy, I am a snail and snails are never in a hurry.",-0.699999988079071,0
2157,"An hour passed, two hours; and the door was still closed.",-0.699999988079071,0
2158,"Pinocchio, who was trembling with fear and shivering from the cold rain on his back, knocked a second time, this time louder than before.",-0.10000000149011612,0
2159,"At that second knock, a window on the third floor opened and the same Snail looked out.",-0.30000001192092896,0
2160,"Dear little Snail, cried Pinocchio from the street.",-0.5,0
2161,I have been waiting two hours for you.,-0.8000000119209291,0
2162,And two hours on a dreadful night like this are as long as two years.,-0.8000000119209291,0
2163,"Hurry, please.",0.0,1
2164,"My boy, answered the Snail in a calm, peaceful voice, my dear boy, I am a snail and snails are never in a hurry.",0.699999988079071,2
2165,And the window closed.,-0.699999988079071,0
2166,A few minutes later midnight struck; then one o’clock—two o’clock.,-0.4000000059604645,0
2167,And the door still remained closed.,-0.8000000119209291,0
2168,"Then Pinocchio, losing all patience, grabbed the knocker with both hands, fully determined to awaken the whole house and street with it.",-0.30000001192092896,0
2169,"As soon as he touched the knocker, however, it became an eel and wiggled away into the darkness.",0.0,1
2170,Really.,-0.30000001192092896,0
2171,"cried Pinocchio, blind with rage.",-0.8000000119209291,0
2172,"If the knocker is gone, I can still use my feet.",0.30000001192092896,2
2173,He stepped back and gave the door a most solemn kick.,0.6000000238418579,2
2174,He kicked so hard that his foot went straight through the door and his leg followed almost to the knee.,-0.6000000238418579,0
2175,"No matter how he pulled and tugged, he could not pull it out.",-0.699999988079071,0
2176,There he stayed as if nailed to the door.,-0.30000001192092896,0
2177,Poor Pinocchio.,0.20000000298023224,2
2178,The rest of the night he had to spend with one foot through the door and the other one in the air.,-0.6000000238418579,0
2179,"As dawn was breaking, the door finally opened.",-0.10000000149011612,0
2180,"That brave little animal, the Snail, had taken exactly nine hours to go from the fourth floor to the street.",0.20000000298023224,2
2181,How she must have raced.,0.0,1
2182,What are you doing with your foot through the door.,-0.30000001192092896,0
2183,"she asked the Marionette, laughing.",0.30000001192092896,2
2184,It was a misfortune.,-0.8000000119209291,0
2185,"Won’t you try, pretty little Snail, to free me from this terrible torture.",-0.699999988079071,0
2186,"My boy, we need a carpenter here and I have never been one.",-0.4000000059604645,0
2187,Ask the Fairy to help me.,-0.10000000149011612,0
2188,The Fairy is asleep and does not want to be disturbed.,0.0,1
2189,"But what do you want me to do, nailed to the door like this.",-0.10000000149011612,0
2190,Enjoy yourself counting the ants which are passing by.,-0.30000001192092896,0
2191,"Bring me something to eat, at least, for I am faint with hunger.",0.0,1
2192,Immediately.,0.4000000059604645,2
2193,"In fact, after three hours and a half, Pinocchio saw her return with a silver tray on her head.",-0.10000000149011612,0
2194,"On the tray there was bread, roast chicken, fruit.",-0.20000000298023224,0
2195,"Here is the breakfast the Fairy sends to you, said the Snail.",-0.10000000149011612,0
2196,"At the sight of all these good things, the Marionette felt much better.",0.699999988079071,2
2197,"What was his disgust, however, when on tasting the food, he found the bread to be made of chalk, the chicken of cardboard, and the brilliant fruit of colored alabaster.",-0.30000001192092896,0
2198,"He wanted to cry, he wanted to give himself up to despair, he wanted to throw away the tray and all that was on it.",-0.699999988079071,0
2199,"Instead, either from pain or weakness, he fell to the floor in a dead faint.",-0.6000000238418579,0
2200,"When he regained his senses, he found himself stretched out on a sofa and the Fairy was seated near him.",-0.5,0
2201,"This time also I forgive you, said the Fairy to him.",0.10000000149011612,1
2202,But be careful not to get into mischief again.,-0.4000000059604645,0
2203,Pinocchio promised to study and to behave himself.,-0.10000000149011612,0
2204,And he kept his word for the remainder of the year.,0.30000001192092896,2
2205,"At the end of it, he passed first in all his examinations, and his report was so good that the Fairy said to him happily: Tomorrow your wish will come true.",0.8999999761581421,2
2206,And what is it.,-0.20000000298023224,0
2207,Tomorrow you will cease to be a Marionette and will become a real boy.,-0.6000000238418579,0
2208,Pinocchio was beside himself with joy.,0.699999988079071,2
2209,All his friends and schoolmates must be invited to celebrate the great event.,0.8000000119209291,2
2210,The Fairy promised to prepare two hundred cups of coffee-and-milk and four hundred slices of toast buttered on both sides.,-0.10000000149011612,0
2211,"The day promised to be a very gay and happy one, but— Unluckily, in a Marionette’s life there’s always a BUT which is apt to spoil everything.",-0.5,0
2212,"CHAPTER 30 Pinocchio, instead of becoming a boy, runs away to the Land of Toys with his friend, Lamp-Wick.",-0.10000000149011612,0
2213,"Coming at last out of the surprise into which the Fairy’s words had thrown him, Pinocchio asked for permission to give out the invitations.",-0.10000000149011612,0
2214,"Indeed, you may invite your friends to tomorrow’s party.",0.20000000298023224,2
2215,Only remember to return home before dark.,0.0,1
2216,Do you understand.,-0.20000000298023224,0
2217,"I’ll be back in one hour without fail, answered the Marionette.",0.699999988079071,2
2218,"Take care, Pinocchio.",0.20000000298023224,2
2219,"Boys give promises very easily, but they as easily forget them.",-0.5,0
2220,But I am not like those others.,-0.5,0
2221,When I give my word I keep it.,0.0,1
2222,We shall see.,0.0,1
2223,"In case you do disobey, you will be the one to suffer, not anyone else.",-0.699999988079071,0
2224,Why.,-0.5,0
2225,Because boys who do not listen to their elders always come to grief.,-0.6000000238418579,0
2226,"I certainly have, said Pinocchio, but from now on, I obey.",0.0,1
2227,We shall see if you are telling the truth.,-0.30000001192092896,0
2228,"Without adding another word, the Marionette bade the good Fairy good-by, and singing and dancing, he left the house.",0.5,2
2229,"In a little more than an hour, all his friends were invited.",0.0,1
2230,Some accepted quickly and gladly.,0.699999988079071,2
2231,"Others had to be coaxed, but when they heard that the toast was to be buttered on both sides, they all ended by accepting the invitation with the words, We’ll come to please you.",0.0,1
2232,"Now it must be known that, among all his friends, Pinocchio had one whom he loved most of all.",0.699999988079071,2
2233,"The boy’s real name was Romeo, but everyone called him Lamp-Wick, for he was long and thin and had a woebegone look about him.",0.10000000149011612,1
2234,"Lamp-Wick was the laziest boy in the school and the biggest mischief-maker, but Pinocchio loved him dearly.",0.6000000238418579,2
2235,"That day, he went straight to his friend’s house to invite him to the party, but Lamp-Wick was not at home.",-0.10000000149011612,0
2236,"He went a second time, and again a third, but still without success.",-0.8000000119209291,0
2237,Where could he be.,0.0,1
2238,"Pinocchio searched here and there and everywhere, and finally discovered him hiding near a farmer’s wagon.",0.10000000149011612,1
2239,What are you doing there.,-0.20000000298023224,0
2240,"asked Pinocchio, running up to him.",0.0,1
2241,I am waiting for midnight to strike to go— Where.,-0.4000000059604645,0
2242,"Far, far away.",-0.5,0
2243,And I have gone to your house three times to look for you.,0.0,1
2244,What did you want from me.,-0.20000000298023224,0
2245,Haven’t you heard the news.,-0.5,0
2246,Don’t you know what good luck is mine.,0.0,1
2247,What is it.,-0.20000000298023224,0
2248,"Tomorrow I end my days as a Marionette and become a boy, like you and all my other friends.",0.30000001192092896,2
2249,May it bring you luck.,0.0,1
2250,Shall I see you at my party tomorrow.,0.6000000238418579,2
2251,But I’m telling you that I go tonight.,-0.20000000298023224,0
2252,At what time.,0.10000000149011612,1
2253,At midnight.,0.0,1
2254,And where are you going.,-0.10000000149011612,0
2255,To a real country—the best in the world—a wonderful place.,0.8999999761581421,2
2256,What is it called.,0.0,1
2257,It is called the Land of Toys.,0.0,1
2258,"Why don’t you come, too.",0.10000000149011612,1
2259,I.,0.0,1
2260,"Oh, no.",-0.5,0
2261,"You are making a big mistake, Pinocchio.",-0.8999999761581421,0
2262,"Believe me, if you don’t come, you’ll be sorry.",0.30000001192092896,2
2263,Where can you find a place that will agree better with you and me.,0.10000000149011612,1
2264,"No schools, no teachers, no books.",-0.5,0
2265,In that blessed place there is no such thing as study.,-0.6000000238418579,0
2266,"Here, it is only on Saturdays that we have no school.",-0.4000000059604645,0
2267,"In the Land of Toys, every day, except Sunday, is a Saturday.",0.0,1
2268,Vacation begins on the first of January and ends on the last day of December.,0.0,1
2269,That is the place for me.,0.8000000119209291,2
2270,All countries should be like it.,0.5,2
2271,How happy we should all be.,0.8999999761581421,2
2272,But how does one spend the day in the Land of Toys.,-0.20000000298023224,0
2273,Days are spent in play and enjoyment from morn till night.,0.5,2
2274,"At night one goes to bed, and next morning, the good times begin all over again.",0.30000001192092896,2
2275,What do you think of it.,-0.10000000149011612,0
2276,H’m—.,0.0,1
2277,"said Pinocchio, nodding his wooden head, as if to say, It’s the kind of life which would agree with me perfectly.",0.8000000119209291,2
2278,"Do you want to go with me, then.",0.0,1
2279,Yes or no.,0.0,1
2280,You must make up your mind.,0.0,1
2281,"No, no, and again no.",-0.8000000119209291,0
2282,"I have promised my kind Fairy to become a good boy, and I want to keep my word.",0.6000000238418579,2
2283,Just see: The sun is setting and I must leave you and run.,-0.10000000149011612,0
2284,Good-by and good luck to you.,0.8999999761581421,2
2285,Where are you going in such a hurry.,-0.20000000298023224,0
2286,Home.,0.5,2
2287,My good Fairy wants me to return home before night.,0.0,1
2288,Wait two minutes more.,-0.699999988079071,0
2289,It’s too late.,-0.8000000119209291,0
2290,Only two minutes.,0.0,1
2291,And if the Fairy scolds me.,-0.30000001192092896,0
2292,Let her scold.,-0.10000000149011612,0
2293,"After she gets tired, she will stop, said Lamp-Wick.",0.0,1
2294,Are you going alone or with others.,-0.20000000298023224,0
2295,Alone.,0.0,1
2296,There will be more than a hundred of us.,0.4000000059604645,2
2297,Will you walk.,-0.30000001192092896,0
2298,At midnight the wagon passes here that is to take us within the boundaries of that marvelous country.,0.699999988079071,2
2299,How I wish midnight would strike.,0.10000000149011612,1
2300,Why.,-0.5,0
2301,To see you all set out together.,0.5,2
2302,Stay here a while longer and you will see us.,0.30000001192092896,2
2303,"No, no.",-0.6000000238418579,0
2304,I want to return home.,0.0,1
2305,Wait two more minutes.,-0.699999988079071,0
2306,I have waited too long as it is.,-0.30000001192092896,0
2307,The Fairy will be worried.,-0.699999988079071,0
2308,Poor Fairy.,0.20000000298023224,2
2309,Is she afraid the bats will eat you up.,-0.699999988079071,0
2310,"Listen, Lamp-Wick, said the Marionette, are you really sure that there are no schools in the Land of Toys.",-0.20000000298023224,0
2311,Not even the shadow of one.,-0.6000000238418579,0
2312,Not even one teacher.,-0.699999988079071,0
2313,Not one.,-0.6000000238418579,0
2314,And one does not have to study.,0.10000000149011612,1
2315,"Never, never, never.",-0.4000000059604645,0
2316,What a great land.,0.8999999761581421,2
2317,"said Pinocchio, feeling his mouth water.",-0.20000000298023224,0
2318,What a beautiful land.,0.8999999761581421,2
2319,"I have never been there, but I can well imagine it.",0.6000000238418579,2
2320,"Why don’t you come, too.",0.10000000149011612,1
2321,It is useless for you to tempt me.,-0.8000000119209291,0
2322,"I told you I promised my good Fairy to behave myself, and I am going to keep my word.",-0.10000000149011612,0
2323,"Good-by, then, and remember me to the grammar schools, to the high schools, and even to the colleges if you meet them on the way.",0.5,2
2324,"Good-by, Lamp-Wick.",0.6000000238418579,2
2325,"Have a pleasant trip, enjoy yourself, and remember your friends once in a while.",0.8999999761581421,2
2326,"With these words, the Marionette started on his way home.",0.0,1
2327,"Turning once more to his friend, he asked him: But are you sure that, in that country, each week is composed of six Saturdays and one Sunday.",-0.10000000149011612,0
2328,Very sure.,0.20000000298023224,2
2329,And that vacation begins on the first of January and ends on the thirty-first of December.,-0.10000000149011612,0
2330,"Very, very sure.",0.0,1
2331,What a great country.,0.8000000119209291,2
2332,"repeated Pinocchio, puzzled as to what to do.",-0.5,0
2333,"Then, in sudden determination, he said hurriedly: Good-by for the last time, and good luck.",0.20000000298023224,2
2334,Good-by.,0.8000000119209291,2
2335,How soon will you go.,0.0,1
2336,Within two hours.,0.0,1
2337,What a pity.,-0.8999999761581421,0
2338,"If it were only one hour, I might wait for you.",-0.5,0
2339,And the Fairy.,-0.10000000149011612,0
2340,"By this time I’m late, and one hour more or less makes very little difference.",-0.699999988079071,0
2341,Poor Pinocchio.,0.20000000298023224,2
2342,And if the Fairy scolds you.,-0.20000000298023224,0
2343,"Oh, I’ll let her scold.",-0.5,0
2344,"After she gets tired, she will stop.",0.0,1
2345,"In the meantime, the night became darker and darker.",-0.20000000298023224,0
2346,All at once in the distance a small light flickered.,0.4000000059604645,2
2347,"A queer sound could be heard, soft as a little bell, and faint and muffled like the buzz of a far-away mosquito.",0.0,1
2348,There it is.,0.0,1
2349,"cried Lamp-Wick, jumping to his feet.",-0.4000000059604645,0
2350,What.,0.0,1
2351,whispered Pinocchio.,0.20000000298023224,2
2352,The wagon which is coming to get me.,0.30000001192092896,2
2353,"For the last time, are you coming or not.",-0.4000000059604645,0
2354,But is it really true that in that country boys never have to study.,-0.30000001192092896,0
2355,"Never, never, never.",-0.4000000059604645,0
2356,"What a wonderful, beautiful, marvelous country.",0.8999999761581421,2
2357,Oh—h—h!.,0.0,1
2358,"CHAPTER 31 After five months of play, Pinocchio wakes up one fine morning and finds a great surprise awaiting him.",0.8999999761581421,2
2359,Finally the wagon arrived.,0.30000001192092896,2
2360,"It made no noise, for its wheels were bound with straw and rags.",-0.5,0
2361,"It was drawn by twelve pair of donkeys, all of the same size, but all of different color.",-0.10000000149011612,0
2362,"Some were gray, others white, and still others a mixture of brown and black.",-0.4000000059604645,0
2363,Here and there were a few with large yellow and blue stripes.,-0.20000000298023224,0
2364,"The strangest thing of all was that those twenty-four donkeys, instead of being iron-shod like any other beast of burden, had on their feet laced shoes made of leather, just like the ones boys wear.",0.4000000059604645,2
2365,And the driver of the wagon.,-0.20000000298023224,0
2366,"Imagine to yourselves a little, fat man, much wider than he was long, round and shiny as a ball of butter, with a face beaming like an apple, a little mouth that always smiled, and a voice small and wheedling like that of a cat begging for food.",0.0,1
2367,"No sooner did any boy see him than he fell in love with him, and nothing satisfied him but to be allowed to ride in his wagon to that lovely place called the Land of Toys.",-0.10000000149011612,0
2368,In fact the wagon was so closely packed with boys of all ages that it looked like a box of sardines.,-0.30000001192092896,0
2369,"They were uncomfortable, they were piled one on top of the other, they could hardly breathe; yet not one word of complaint was heard.",-0.8000000119209291,0
2370,"The thought that in a few hours they would reach a country where there were no schools, no books, no teachers, made these boys so happy that they felt neither hunger, nor thirst, nor sleep, nor discomfort.",0.6000000238418579,2
2371,No sooner had the wagon stopped than the little fat man turned to Lamp-Wick.,-0.10000000149011612,0
2372,"With bows and smiles, he asked in a wheedling tone: Tell me, my fine boy, do you also want to come to my wonderful country.",0.30000001192092896,2
2373,Indeed I do.,0.30000001192092896,2
2374,"But I warn you, my little dear, there’s no more room in the wagon.",-0.699999988079071,0
2375,It is full.,0.10000000149011612,1
2376,"Never mind, answered Lamp-Wick.",0.10000000149011612,1
2377,"If there’s no room inside, I can sit on the top of the coach.",0.4000000059604645,2
2378,"And with one leap, he perched himself there.",0.0,1
2379,"What about you, my love.",0.5,2
2380,"asked the Little Man, turning politely to Pinocchio.",0.0,1
2381,What are you going to do.,-0.30000001192092896,0
2382,"Will you come with us, or do you stay here.",0.0,1
2383,"I stay here, answered Pinocchio.",0.10000000149011612,1
2384,"I want to return home, as I prefer to study and to succeed in life.",0.20000000298023224,2
2385,May that bring you luck.,-0.10000000149011612,0
2386,Pinocchio.,0.20000000298023224,2
2387,Lamp-Wick called out.,-0.20000000298023224,0
2388,Listen to me.,-0.10000000149011612,0
2389,Come with us and we’ll always be happy.,0.8999999761581421,2
2390,"No, no, no.",-0.6000000238418579,0
2391,"Come with us and we’ll always be happy, cried four other voices from the wagon.",0.8000000119209291,2
2392,"Come with us and we’ll always be happy, shouted the one hundred and more boys in the wagon, all together.",0.8000000119209291,2
2393,"And if I go with you, what will my good Fairy say.",0.0,1
