,sentence,score,label
1625,Empty clam-shells and dry seaweed.,-0.6000000238418579,0
1626,snorted Sea Catch.,0.20000000298023224,2
1627,There never has been such a thing in the world as a white seal.,0.10000000149011612,1
1628,"I can't help that, said Matkah; there's going to be now; and she sang the low, crooning seal-song that all the mother seals sing to their babies:You mustn't swim till you're six weeks old, Or your head will be sunk by your heels; And summer gales and Killer Whales Are bad for baby seals.",-0.4000000059604645,0
1629,"Are bad for baby seals, dear rat, As bad as bad can be; But splash and grow strong, And you can't be wrong, Child of the Open Sea.",-0.30000001192092896,0
1630,Of course the little fellow did not understand the words at first.,-0.5,0
1631,"He paddled and scrambled about by his mother's side, and learned to scuffle out of the way when his father was fighting with another seal, and the two rolled and roared up and down the slippery rocks.",-0.20000000298023224,0
1632,"Matkah used to go to sea to get things to eat, and the baby was fed only once in two days; but then he ate all he could, and throve upon it.",0.6000000238418579,2
1633,"The first thing he did was to crawl inland, and there he met tens of thousands of babies of his own age, and they played together like puppies, went to sleep on the clean sand, and played again.",0.20000000298023224,2
1634,"The old people in the nurseries took no notice of them, and the holluschickie kept to their own grounds, so the babies had a beautiful playtime.",0.699999988079071,2
1635,"When Matkah came back from her deep-sea fishing she would go straight to their playground and call as a sheep calls for a lamb, and wait until she heard Kotick bleat.",0.0,1
1636,"Then she would take the straightest of straight lines in his direction, striking out with her fore flippers and knocking the youngsters head over heels right and left.",-0.699999988079071,0
1637,"There were always a few hundred mothers hunting for their children through the playgrounds, and the babies were kept lively; but, as Matkah told Kotick, So long as you don't lie in muddy water and get mange; or rub the hard sand into a cut or scratch; and so long as you never go swimming when there is a heavy sea, nothing will hurt you here.",0.4000000059604645,2
1638,"Little seals can no more swim than little children, but they are unhappy till they learn.",-0.699999988079071,0
1639,"The first time that Kotick went down to the sea a wave carried himout beyond his depth, and his big head sank and his little hind flippers flew up exactly as his mother had told him in the song, and if the next wave had not thrown him back again he would have drowned.",-0.5,0
1640,"After that he learned to lie in a beach-pool and let the wash of the waves just cover him and lift him up while he paddled, but he always kept his eye open for big waves that might hurt.",0.6000000238418579,2
1641,"He was two weeks learning to use his flippers; and all that while he floundered in and out of the water, and coughed and grunted and crawled up the beach and took cat-naps on the sand, and went back again, until at last he found that he truly belonged to the water.",0.5,2
1642,"Then you can imagine the times that he had with his companions, ducking under the rollers; or coming in on top of a comber and landing with a swash and a splutter as the big wave went whirling far up the beach; or standing up on his tail and scratching his head as the old people did; or playing I'm the King of the Castle on slippery, weedy rocks that just stuck out of the wash.",-0.30000001192092896,0
1643,"Now and then he would see a thin fin, like a big shark's fin, drifting along close to shore, and he knew that that was the Killer Whale, the Grampus, who eats young seals when he can get them; and Kotick would head for the beach like an arrow, and the fin would jig off slowly, as if it were looking for nothing at all.",0.20000000298023224,2
1644,Late in October the seals began to leave St.,-0.6000000238418579,0
1645,"Paul's for the deep sea, by families and tribes, and there was no more fighting over the nurseries, and the holluschickie played anywhere they liked.",0.6000000238418579,2
1646,"Next year, said Matkah to Kotick, you will be a holluschickie; but this year you must learn how to catch fish.",-0.10000000149011612,0
1647,"They set out together across the Pacific, and Matkah showed Kotick how to sleep on his back with his flippers tucked down by his side and his little nose just out of the water.",0.30000001192092896,2
1648,"No cradle is so comfortable as the long, rocking swell of the Pacific.",0.8999999761581421,2
1649,"When Kotick felt his skin tingle all over, Matkah told him he was learning the feel of the water, and that tingly, prickly feelings meant bad weather coming, and he must swim hard and get away.",0.0,1
1650,"In a little time, she said, you'll know where to swim to, but just now we'll follow Sea Pig, the Porpoise, for he is very wise.",0.8000000119209291,2
1651,"A school of porpoises were ducking and tearing through the water, and little Kotick followed them as fast as he could.",-0.20000000298023224,0
1652,How do you know where to go to.,0.0,1
1653,he panted.,0.10000000149011612,1
1654,"The leader of the school rolled his white eyes, and ducked under.",-0.6000000238418579,0
1655,"My tail tingles, youngster, hesaid.",0.10000000149011612,1
1656,That means there's a gale behind me.,-0.6000000238418579,0
1657,Come along.,0.0,1
1658,"When you're south of the Sticky Water [he meant the Equator], and your tail tingles, that means there's a gale in front of you and you must head north.",-0.4000000059604645,0
1659,Come along.,0.0,1
1660,The water feels bad here.,-0.8000000119209291,0
1661,"This was one of very many things that Kotick learned, and he was always learning.",0.8999999761581421,2
1662,"Matkah taught him how to follow the cod and the halibut along the under-sea banks, and wrench the rockling out of his hole among the weeds; how to skirt the wrecks lying a hundred fathoms below water, and dart like a rifle bullet in at one porthole and out at another as the fishes ran; how to dance on the top of the waves when the lightning was racing all over the sky, and wave his flipper politely to the Stumpy-tailed Albatross and the Man-of-war Hawk as they went down the wind; how to jump three or four feet clear of the water, like a dolphin, flippers close to the side and tail curved; to leave the flying-fish alone because they are all bony; to take the shoulder-piece out of a cod at full speed ten fathoms deep; and never to stop and look at a boat or a ship, but particularly a row boat.",0.5,2
1663,"At the end of six months, what Kotick did not know about deep-sea fishing was not worth the knowing, and all that time he never set flipper on dry ground.",-0.699999988079071,0
1664,TEN FATHOMS DEEP.,0.0,1
1665,TEN FATHOMS DEEP.,0.0,1
1666,"One day, however, as he was lying half asleep in the warm water somewhere off the Island of Juan Fernandez, he felt faint and lazy all over, just as human people do when the spring is in their legs, and he remembered the good firm beaches of Novastoshnah seven thousand miles away; the games his companions played, the smell of the seaweed, the seal-roar, and the fighting.",-0.10000000149011612,0
1667,"That very minute he turned north, swimming steadily, and as he went on he met scores of his mates, all bound for the same place, and they said: Greeting, Kotick.",0.30000001192092896,2
1668,"This year we are all holluschickie, and we can dance the Fire-dance in the breakers off Lukannon and play on the new grass.",0.5,2
1669,But where did you get that coat.,0.0,1
1670,"Kotick's fur was almost pure white now, and though he felt very proud of it, he only said: Swim quickly.",0.30000001192092896,2
1671,My bones are aching for the land.,-0.8000000119209291,0
1672,"And so they all came to the beaches where they had been born and heard the old seals, their fathers, fighting in the rolling mist.That night Kotick danced the Fire-dance with the yearling seals.",0.0,1
1673,"The sea is full of fire on summer nights all the way down from Novastoshnah to Lukannon, and each seal leaves a wake like burning oil behind him, and a flaming flash when he jumps, and the waves break in great phosphorescent streaks and swirls.",0.5,2
1674,"Then they went inland to the holluschickie grounds, and rolled up and down in the new wild wheat, and told stories of what they had done while they had been at sea.",-0.20000000298023224,0
1675,"They talked about the Pacific as boys would talk about a wood that they had been nutting in, and if any one had understood them, he could have gone away and made such a chart of that ocean as never was.",-0.6000000238418579,0
1676,"The three- and four year-old holluschickie romped down from Hutchinson's Hill, crying: Out of the way, youngsters.",-0.30000001192092896,0
1677,"The sea is deep, and you don't know all that's in it yet.",-0.10000000149011612,0
1678,Wait till you've rounded the Horn.,-0.20000000298023224,0
1679,"Hi, you yearling, where did you get that white coat.",0.0,1
1680,"I didn't get it, said Kotick; it grew.",0.0,1
1681,"And just as he was going to roll the speaker over, a couple of black-haired men with flat red faces came from behind a sand-dune, and Kotick, who had never seen a man before, coughed and lowered his head.",-0.4000000059604645,0
1682,The holluschickie just bundled off a few yards and sat staring stupidly.,-0.8000000119209291,0
1683,"The men were no less than Kerick Booterin, the chief of the seal hunters on the island, and Patalamon, his son.",0.0,1
1684,"They came from the little village not half a mile from the seal nurseries, and they were deciding what seals they would drive up to the killing-pens (for the seals were driven just like sheep), to be turned into sealskin jackets later on.",-0.5,0
1685,Ho.,0.20000000298023224,2
1686,said Patalamon.,-0.10000000149011612,0
1687,Look.,0.20000000298023224,2
1688,There's a white seal.,0.0,1
1689,"Kerick Booterin turned nearly white under his oil and smoke, for he was an Aleut, and Aleuts are not clean people.",-0.8000000119209291,0
1690,Then he began to mutter a prayer.,-0.10000000149011612,0
1691,"Don't touch him, Patalamon.",-0.699999988079071,0
1692,There has never been a white seal since—since I was born.,-0.4000000059604645,0
1693,Perhaps it is old Zaharrof's ghost.,-0.30000001192092896,0
1694,He was lost last year in the big gale.,-0.5,0
1695,"I'm not going near him, said Patalamon.",-0.699999988079071,0
1696,He's unlucky.,-0.8999999761581421,0
1697,Do you really think he is old Zaharrof come back.,-0.699999988079071,0
1698,I owe him for some gulls' eggs.,0.4000000059604645,2
1699,"Don't look at him, said Kerick.",-0.6000000238418579,0
1700,Head off that drove of four-year-olds.,-0.30000001192092896,0
1701,"The men ought to skin two hundred to-day, but it's the beginning of the season, and they are new to the work.",0.4000000059604645,2
1702,A hundred will do.,0.6000000238418579,2
1703,Quick.,0.699999988079071,2
1704,"Patalamon rattled a pair of seal's shoulder-bones in front of a herd ofholluschickie and they stopped dead, puffing and blowing.",-0.10000000149011612,0
1705,"Then he stepped near, and the seals began to move, and Kerick headed them inland, and they never tried to get back to their companions.",0.0,1
1706,"Hundreds and hundreds of thousands of seals watched them being driven, but they went on playing just the same.",0.0,1
1707,"Kotick was the only one who asked questions, and none of his companions could tell him anything, except that the men always drove seals in that way for six weeks or two months of every year.",0.30000001192092896,2
1708,"I am going to follow, he said, and his eyes nearly popped out of his head as he shuffled along in the wake of the herd.",-0.4000000059604645,0
1709,"The white seal is coming after us, cried Patalamon.",-0.5,0
1710,That's the first time a seal has ever come to the killing-grounds alone.,-0.5,0
1711,Hsh.,0.20000000298023224,2
1712,"Don't look behind you, said Kerick.",-0.6000000238418579,0
1713,It is Zaharrof's ghost.,-0.30000001192092896,0
1714,I must speak to the priest about this.,-0.30000001192092896,0
1715,"The distance to the killing-grounds was only half a mile, but it took an hour to cover, because if the seals went too fast Kerick knew that they would get heated and then their fur would come off in patches when they were skinned.",-0.5,0
1716,"So they went on very slowly, past Sea-Lion's Neck, past Webster House, till they came to the Salt House just beyond the sight of the seals on the beach.",-0.30000001192092896,0
1717,"Kotick followed, panting and wondering.",0.0,1
1718,"He thought that he was at the world's end, but the roar of the seal nurseries behind him sounded as loud as the roar of a train in a tunnel.",-0.6000000238418579,0
1719,"Then Kerick sat down on the moss and pulled out a heavy pewter watch and let the drove cool off for thirty minutes, and Kotick could hear the fog-dew dripping from the brim of his cap.",-0.20000000298023224,0
1720,"Then ten or twelve men, each with an iron bound club three or four feet long, came up, and Kerick pointed out one or two of the drove that were bitten by their companions or were too hot, and the men kicked those aside with their heavy boots made of the skin of a walrus's throat, and then Kerick said: Let go.",-0.4000000059604645,0
1721,and then the men clubbed the seals on the head as fast as they could.,0.0,1
1722,"Ten minutes later little Kotick did not recognize his friends any more, for their skins were ripped off from the nose to the hind flippers—whipped off and thrown down on the ground in a pile.",-0.699999988079071,0
1723,That was enough for Kotick.,-0.20000000298023224,0
1724,"He turned and galloped (a seal can gallop veryswiftly for a short time) back to the sea, his little new mustache bristling with horror.",-0.20000000298023224,0
1725,"At Sea-Lion's Neck, where the great sea-lions sit on the edge of the surf, he flung himself flipper over-head into the cool water, and rocked there, gasping miserably.",-0.10000000149011612,0
1726,What's here.,-0.30000001192092896,0
1727,"said a sea-lion, gruffly; for as a rule the sea-lions keep themselves to themselves.",-0.10000000149011612,0
1728,Scoochnie.,0.20000000298023224,2
1729,Ochen scoochnie.,0.20000000298023224,2
1730,"(I'm lonesome, very lonesome!), said Kotick.",0.0,1
1731,They're killing all the holluschickie on all the beaches.,-0.5,0
1732,The sea-lion turned his head inshore.,-0.20000000298023224,0
1733,"Nonsense, he said; your friends are making as much noise as ever.",-0.699999988079071,0
1734,You must have seen old Kerick polishing off a drove.,-0.5,0
1735,He's done that for thirty years.,0.0,1
1736,"It's horrible, said Kotick, backing water as a wave went over him, and steadying himself with a screw-stroke of his flippers that brought him up all standing within three inches of a jagged edge of rock.",-0.699999988079071,0
1737,Well done for a yearling.,0.8000000119209291,2
1738,"said the sea-lion, who could appreciate good swimming.",0.5,2
1739,"I suppose it is rather awful from your way of looking at it; but if you seals will come here year after year, of course the men get to know of it, and unless you can find an island where no men ever come, you will always be driven.",-0.699999988079071,0
1740,Isn't there any such island.,-0.30000001192092896,0
1741,began Kotick.,-0.5,0
1742,"I've followed the poltoos [the halibut] for twenty years, and I can't say I've found it yet.",0.0,1
1743,But look here—you seem to have a fondness for talking to your betters; suppose you go to Walrus Islet and talk to Sea Vitch.,-0.4000000059604645,0
1744,He may know something.,0.0,1
1745,Don't flounce off like that.,-0.6000000238418579,0
1746,"It's a six-mile swim, and if I were you I should haul out and take a nap first, little one.",0.0,1
1747,"Kotick thought that that was good advice, so he swam round to his own beach, hauled out, and slept for half an hour, twitching all over, as seals will.",0.0,1
1748,"Then he headed straight for Walrus Islet, a little low sheet of rocky island almost due northeast from Novastoshnah, all ledges of rock and gulls' nests, where the walrus herded by themselves.",-0.10000000149011612,0
1749,"He landed close to old Sea Vitch—the big, ugly, bloated, pimpled, fat-necked, long-tusked walrus of the North Pacific, who has no manners except when he isasleep—as he was then, with his hind flippers half in and half out of the surf.",-0.699999988079071,0
1750,Wake up.,-0.6000000238418579,0
1751,"barked Kotick, for the gulls were making a great noise.",0.30000001192092896,2
1752,Hah.,0.20000000298023224,2
1753,Ho.,0.20000000298023224,2
1754,Hmph.,0.30000001192092896,2
1755,What's that.,-0.30000001192092896,0
1756,"said Sea Vitch, and he struck the next walrus a blow with his tusks and waked him up, and the next struck the next, and so on till they were all awake and staring in every direction but the right one.",-0.20000000298023224,0
1757,THEY WERE ALL AWAKE AND STARING IN EVERY DIRECTION BUT THE RIGHT ONE.,0.30000001192092896,2
1758,THEY WERE ALL AWAKE AND STARING IN EVERY DIRECTION BUT THE RIGHT ONE.,0.30000001192092896,2
1759,Hi.,0.10000000149011612,1
1760,"It's me, said Kotick, bobbing in the surf and looking like a little white slug.",0.0,1
1761,Well.,0.30000001192092896,2
1762,May I be——skinned.,-0.10000000149011612,0
1763,"said Sea Vitch, and they all looked at Kotick as you can fancy a club full of drowsy old gentlemen would look at a little boy.",-0.10000000149011612,0
1764,Kotick did not care to hear any more about skinning just then; he had seen enough of it; so he called out: Isn't there any place for seals to go where men don't ever come.,-0.8000000119209291,0
1765,"Go and find out, said Sea Vitch, shutting his eyes.",-0.5,0
1766,Run away.,-0.8000000119209291,0
1767,We're busy here.,0.0,1
1768,Kotick made his dolphin-jump in the air and shouted as loud as he could: Clam-eater.,0.0,1
1769,Clam-eater.,0.0,1
1770,"He knew that Sea Vitch never caught a fish in his life, but always rooted for clams and seaweeds; though he pretended to be a very terrible person.",-0.6000000238418579,0
1771,"Naturally the Chickies and the Gooverooskies and the Epatkas, the Burgomaster Gulls and the Kittiwakes and the Puffins, who are always looking for a chance to be rude, took up the cry, and—so Limmershin told me— for nearly five minutes you could not have heard a gun fired on Walrus Islet.",-0.699999988079071,0
1772,All the population was yelling and screaming: Clam-eater.,-0.699999988079071,0
1773,Stareek [old man].,0.30000001192092896,2
1774,while Sea Vitch rolled from side to side grunting and coughing.,-0.6000000238418579,0
1775,Now will you tell.,-0.20000000298023224,0
1776,"said Kotick, all out of breath.",-0.4000000059604645,0
1777,"Go and ask Sea Cow, said Sea Vitch.",0.0,1
1778,"If he is living still, he'll be able to tell you.How shall I know Sea Cow when I meet him.",0.0,1
1779,"said Kotick, sheering off.",-0.6000000238418579,0
1780,"He's the only thing in the sea uglier than Sea Vitch, screamed a burgomaster gull, wheeling under Sea Vitch's nose.",-0.20000000298023224,0
1781,"Uglier, and with worse manners.",-0.8000000119209291,0
1782,Stareek.,0.20000000298023224,2
1783,"Kotick swam back to Novastoshnah, leaving the gulls to scream.",-0.10000000149011612,0
1784,There he found that no one sympathized with him in his little attempts to discover a quiet place for the seals.,0.0,1
1785,They told him that men had always driven the holluschickie —it was part of the day's work—and that if he did not like to see ugly things he should not have gone to the killing-grounds.,-0.699999988079071,0
1786,"But none of the other seals had seen the killing, and that made the difference between him and his friends.",-0.30000001192092896,0
1787,"Besides, Kotick was a white seal.",-0.30000001192092896,0
1788,"What you must do, said old Sea Catch, after he had heard his son's adventures, is to grow up and be a big seal like your father, and have a nursery on the beach, and then they will leave you alone.",0.0,1
1789,In another five years you ought to be able to fight for yourself.,-0.30000001192092896,0
1790,"Even gentle Matkah, his mother, said: You will never be able to stop the killing.",0.0,1
1791,"Go and play in the sea, Kotick.",0.10000000149011612,1
1792,And Kotick went off and danced the Fire-dance with a very heavy little heart.,0.10000000149011612,1
1793,"That autumn he left the beach as soon as he could, and set off alone because of a notion in his bullet-head.",-0.30000001192092896,0
1794,"He was going to find Sea Cow, if there was such a person in the sea, and he was going to find a quiet island with good firm beaches for seals to live on, where men could not get at them.",0.30000001192092896,2
1795,"So he explored and explored by himself from the North to the South Pacific, swimming as much as three hundred miles in a day and a night.",0.10000000149011612,1
1796,"He met with more adventures than can be told, and narrowly escaped being caught by the Basking Shark, and the Spotted Shark, and the Hammerhead, and he met all the untrustworthy ruffians that loaf up and down the high seas, and the heavy polite fish, and the scarlet spotted scallops that are moored in one place for hundreds of years, and grow very proud of it; but he never met Sea Cow, and he never found an island that he could fancy.",0.4000000059604645,2
1797,"If the beach was good and hard, with a slope behind it for seals to play on, there was always the smoke of a whaler on the horizon, boiling down blubber, and Kotick knew what that meant.",0.20000000298023224,2
1798,"Or else he could see that seals had once visited the island and been killed off, and Kotick knew that where men had comeonce they would come again.",-0.10000000149011612,0
1799,"He picked up with an old stumpy-tailed albatross, who told him that Kerguelen Island was the very place for peace and quiet, and when Kotick went down there he was all but smashed to pieces against some wicked black cliffs in a heavy sleet-storm with lightning and thunder.",0.10000000149011612,1
1800,Yet as he pulled out against the gale he could see that even there had once been a seal nursery.,-0.5,0
1801,And it was so in all the other islands that he visited.,-0.10000000149011612,0
1802,"Limmershin gave a long list of them, for he said that Kotick spent five seasons exploring, with a four months' rest each year at Novastoshnah, where the holluschickie used to make fun of him and his imaginary islands.",0.10000000149011612,1
1803,"He went to the Gallapagos, a horrid dry place on the Equator, where he was nearly baked to death; he went to the Georgia Islands, the Orkneys, Emerald Island, Little Nightingale Island, Gough's Island, Bouvet's Island, the Crossets, and even to a little speck of an island south of the Cape of Good Hope.",-0.4000000059604645,0
1804,But everywhere the People of the Sea told him the same things.,-0.30000001192092896,0
1805,"Seals had come to those islands once upon a time, but men had killed them all off.",-0.30000001192092896,0
1806,"Even when he swam thousands of miles out of the Pacific, and got to a place called Cape Corientes (that was when he was coming back from Gough's Island), he found a few hundred mangy seals on a rock, and they told him that men came there too.",0.30000001192092896,2
1807,"That nearly broke his heart, and he headed round the Horn back to his own beaches; and on his way north he hauled out on an island full of green trees, where he found an old, old seal who was dying, and Kotick caught fish for him and told him all his sorrows.",0.20000000298023224,2
1808,"Now, said Kotick, I am going back to Novastoshnah, and if I am driven to the killing-pens with the holluschickie I shall not care.",-0.5,0
1809,The old seal said: Try once more.,0.0,1
1810,"I am the last of the Lost Rookery of Masafuera, and in the days when men killed us by the hundred thousand there was a story on the beaches that some day a white seal would come out of the north and lead the seal people to a quiet place.",-0.4000000059604645,0
1811,"I am old and I shall never live to see that day, but others will.",-0.30000001192092896,0
1812,Try once more.,0.20000000298023224,2
1813,"And Kotick curled up his mustache (it was a beauty), and said: I am the only white seal that has ever been born on the beaches, and I am the only seal, black or white, who ever thought of looking for new islands.That cheered him immensely; and when he came back to Novastoshnah that summer, Matkah, his mother, begged him to marry and settle down, for he was no longer a holluschick, but a full-grown sea-catch, with a curly white mane on his shoulders, as heavy, as big, and as fierce as his father.",0.6000000238418579,2
1814,"Give me another season, he said.",0.0,1
1815,"Remember, Mother, it is always the seventh wave that goes farthest up the beach.",0.0,1
1816,"Curiously enough, there was another seal who thought that she would put off marrying till the next year, and Kotick danced the Fire-dance with her all down Lukannon Beach the night before he set off on his last exploration.",0.10000000149011612,1
1817,"This time he went westward, because he had fallen on the trail of a great shoal of halibut, and he needed at least one hundred pounds of fish a day to keep him in good condition.",0.10000000149011612,1
1818,"He chased them till he was tired, and then he curled himself up and went to sleep on the hollows of the ground-swell that sets in to Copper Island.",0.10000000149011612,1
1819,"He knew the coast perfectly well, so about midnight, when he felt himself gently bumped on a weed bed, he said: Hm, tide 's running strong to night, and turning over under water opened his eyes slowly and stretched.",0.4000000059604645,2
1820,"Then he jumped like a cat, for he saw huge things nosing about in the shoal water and browsing on the heavy fringes of the weeds.",0.0,1
1821,By the Great Combers of Magellan.,0.0,1
1822,"he said, beneath his mustache.",-0.30000001192092896,0
1823,Who in the Deep Sea are these people.,-0.5,0
1824,"They were like no walrus, sea-lion, seal, bear, whale, shark, fish, squid, or scallop that Kotick had ever seen before.",-0.30000001192092896,0
1825,"They were between twenty and thirty feet long, and they had no hind flippers, but a shovel-like tail that looked as if it had been whittled out of wet leather.",-0.4000000059604645,0
1826,"Their heads were the most foolish-looking things you ever saw, and they balanced on the ends of their tails in deep water when they weren't grazing, bowing solemnly to one another and waving their front flippers as a fat man waves his arm.",-0.699999988079071,0
1827,Ahem.,0.20000000298023224,2
1828,said Kotick.,-0.10000000149011612,0
1829,"Good sport, gentlemen.",0.8000000119209291,2
1830,The big things answered by bowing and waving their flippers like the Frog-Footman.,0.10000000149011612,1
1831,"When they began feeding again Kotick saw that their upper lip was split into two pieces, that they could twitch apart about a foot and bring together again with a whole bushel of seaweed between the splits.",0.0,1
1832,"They tucked the stuff into their mouths and chumped solemnly.Messy style of feeding that, said Kotick.",0.0,1
1833,"They bowed again, and Kotick began to lose his temper.",-0.6000000238418579,0
1834,"Very good, he said.",0.8999999761581421,2
1835,If you do happen to have an extra joint in your front flipper you needn't show off so.,-0.20000000298023224,0
1836,"I see you bow gracefully, but I should like to know your names.",0.20000000298023224,2
1837,"The split lips moved and twitched, and the glassy green eyes stared; but they did not speak.",-0.30000001192092896,0
1838,Well.,0.30000001192092896,2
1839,"said Kotick, you're the only people I've ever met uglier than Sea Vitch—and with worse manners.",-0.8000000119209291,0
1840,"Then he remembered in a flash what the Burgomaster Gull had screamed to him when he was a little yearling at Walrus Islet, and he tumbled backward in the water, for he knew that he had found Sea Cow at last.",0.20000000298023224,2
1841,HE HAD FOUND SEA COW AT LAST.,-0.30000001192092896,0
1842,HE HAD FOUND SEA COW AT LAST.,-0.30000001192092896,0
1843,"The sea cows went on schlooping and grazing, and chumping in the weed, and Kotick asked them questions in every language that he had picked up in his travels; and the Sea People talk nearly as many languages as human beings.",0.30000001192092896,2
1844,"But the Sea Cow did not answer, because Sea Cow cannot talk.",-0.8000000119209291,0
1845,"He has only six bones in his neck where he ought to have seven, and they say under the sea that that prevents him from speaking even to his companions; but, as you know, he has an extra joint in his fore flipper, and by waving it up and down and about he makes what answers to a sort of clumsy telegraphic code.",-0.8000000119209291,0
1846,By daylight Kotick's mane was standing on end and his temper was gone where the dead crabs go.,-0.20000000298023224,0
1847,"Then the Sea Cow began to travel northward very slowly, stopping to hold absurd bowing councils from time to time, and Kotick followed them, saying to himself: People who are such idiots as these are would have been killed long ago if they hadn't found out some safe island; and what is good enough for the Sea Cow is good enough for the Sea Catch.",-0.8000000119209291,0
1848,"All the same, I wish they'd hurry.",0.30000001192092896,2
1849,It was weary work for Kotick.,-0.5,0
1850,"The herd never went more than forty or fifty miles a day, and stopped to feed at night, and kept close to the shore all the time; while Kotick swam round them, and over them, and under them, but he could not hurry them up one half-mile.",-0.5,0
1851,"As they went farther north they held a bowing council every few hours, and Kotick nearly bit off his mustache with impatiencetill he saw that they were following up a warm current of water, and then he respected them more.",0.20000000298023224,2
1852,"One night they sank through the shiny water—sank like stones—and, for the first time since he had known them, began to swim quickly.",-0.10000000149011612,0
1853,"Kotick followed, and the pace astonished him, for he never dreamed that Sea Cow was anything of a swimmer.",0.20000000298023224,2
1854,"They headed for a cliff by the shore, a cliff that ran down into deep water, and plunged into a dark hole at the foot of it, twenty fathoms under the sea.",-0.20000000298023224,0
1855,"It was a long, long swim, and Kotick badly wanted fresh air before he was out of the dark tunnel they led him through.",-0.5,0
1856,My wig.,0.30000001192092896,2
1857,"he said, when he rose, gasping and puffing, into open water at the farther end.",-0.10000000149011612,0
1858,"It was a long dive, but it was worth it.",0.699999988079071,2
1859,"The sea cows had separated, and were browsing lazily along the edges of the finest beaches that Kotick had ever seen.",0.5,2
1860,"There were long stretches of smooth worn rock running for miles, exactly fitted to make seal nurseries, and there were playgrounds of hard sand, sloping inland behind them, and there were rollers for seals to dance in, and long grass to roll in, and sand-dunes to climb up and down, and best of all, Kotick knew by the feel of the water, which never deceives a true Sea Catch, that no men had ever come there.",0.4000000059604645,2
1861,"The first thing he did was to assure himself that the fishing was good, and then he swam along the beaches and counted up the delightful low sandy islands half hidden in the beautiful rolling fog.",0.5,2
1862,"Away to the northward out to sea ran a line of bars and shoals and rocks that would never let a ship come within six miles of the beach; and between the islands and the mainland was a stretch of deep water that ran up to the perpendicular cliffs, and somewhere below the cliffs was the mouth of the tunnel.",-0.30000001192092896,0
1863,"It's Novastoshnah over again, but ten times better, said Kotick.",0.20000000298023224,2
1864,Sea Cow must be wiser than I thought.,0.0,1
1865,"Men can't come down the cliffs, even if there were any men; and the shoals to seaward would knock a ship to splinters.",-0.10000000149011612,0
1866,"If any place in the sea is safe, this is it.",0.8999999761581421,2
1867,"He began to think of the seal he had left behind him, but though he was in a hurry to go back to Novastoshnah, he thoroughly explored the new country, so that he would be able to answer all questions.Then he dived and made sure of the mouth of the tunnel, and raced through to the southward.",0.6000000238418579,2
1868,"No one but a sea cow or a seal would have dreamed of there being such a place, and when he looked back at the cliffs even Kotick could hardly believe that he had been under them.",-0.5,0
1869,"He was six days going home, though he was not swimming slowly; and when he hauled out just above Sea-Lion's Neck the first person he met was the seal who had been waiting for him, and she saw by the look in his eyes that he had found his island at last.",0.0,1
1870,"But the holluschickie and Sea Catch, his father, and all the other seals, laughed at him when he told them what he had discovered, and a young seal about his own age said: This is all very well, Kotick, but you can't come from no one knows where and order us off like this.",0.0,1
1871,"Remember we've been fighting for our nurseries, and that's a thing you never did.",-0.699999988079071,0
1872,You preferred prowling about in the sea.,0.20000000298023224,2
1873,"The other seals laughed at this, and the young seal began twisting his head from side to side.",-0.4000000059604645,0
1874,"He had just married that year, and was making a great fuss about it.",-0.10000000149011612,0
1875,"I've no nursery to fight for, said Kotick.",-0.5,0
1876,I want only to show you all a place where you will be safe.,0.0,1
1877,What's the use of fighting.,-0.20000000298023224,0
1878,"Oh, if you're trying to back out, of course I've no more to say, said the young seal, with an ugly chuckle.",-0.699999988079071,0
1879,Will you come with me if I win.,0.4000000059604645,2
1880,"said Kotick; and a green light came into his eyes, for he was very angry at having to fight at all.",-0.699999988079071,0
1881,"Very good, said the young seal, carelessly.",0.8000000119209291,2
1882,"If you win, I'll come.",0.6000000238418579,2
1883,"He had no time to change his mind, for Kotick's head darted out and his teeth sunk in the blubber of the young seal's neck.",-0.6000000238418579,0
1884,"Then he threw himself back on his haunches and hauled his enemy down the beach, shook him, and knocked him over.",0.0,1
1885,Then Kotick roared to the seals: I've done my best for you these five seasons past.,0.10000000149011612,1
1886,"I've found you the island where you'll be safe, but unless your heads are dragged off your silly necks you won't believe.",-0.5,0
1887,I'm going to teach you now.,0.4000000059604645,2
1888,Look out for yourselves!Limmershin told me that never in his life—and Limmershin sees ten thousand big seals fighting every year—never in all his little life did he see anything like Kotick's charge into the nurseries.,-0.30000001192092896,0
1889,"He flung himself at the biggest sea-catch he could find, caught him by the throat, choked him and bumped him and banged him till he grunted for mercy, and then threw him aside and attacked the next.",-0.8000000119209291,0
1890,"You see, Kotick had never fasted for four months as the big seals did every year, and his deep-sea swimming-trips kept him in perfect condition, and, best of all, he had never fought before.",0.8999999761581421,2
1891,"His curly white mane stood up with rage, and his eyes flamed, and his big dogteeth glistened, and he was splendid to look at.",0.699999988079071,2
1892,"Old Sea Catch, his father, saw him tearing past, hauling the grizzled old seals about as though they had been halibut, and upsetting the young bachelors in all directions; and Sea Catch gave one roar and shouted: He may be a fool, but he is the best fighter on the Beaches.",0.10000000149011612,1
1893,"Don't tackle your father, my son.",-0.6000000238418579,0
1894,He's with you.,0.0,1
